醫事機構代碼,醫事機構名稱,電話,地址,地圖地址,緯度,經度,備註,縣市,鄉鎮市區
5901010058,安郁藥局,02-25774551,台北市松山區八德路3段12巷51弄16號1樓,台北市松山區敦化里22鄰八德路三段12巷51弄16號,25.046086,121.55118200000001,,台北市,松山區
5901010076,榮星藥局,02-27124696,台北市松山區南京東路4段133巷5弄1號,台北市松山區東勢里1鄰南京東路四段133巷5弄1號,25.052137,121.55523500000001,,台北市,松山區
5901010085,安世藥局,02-27133405,台北市松山區南京東路4段133巷5弄9號,台北市松山區東勢里1鄰南京東路四段133巷5弄9號,25.052139999999998,121.55556200000001,,台北市,松山區
5901010094,明一藥局,02-27691654,台北市松山區南京東路5段59巷28弄25號1樓,台北市松山區東光里9鄰南京東路五段59巷28弄25號,25.052704000000002,121.558168,,台北市,松山區
5901010165,傑安藥局,02-27524155,台北市松山區八德路2段437巷7弄8號1樓,台北市松山區中正里5鄰八德路二段437巷7弄8號,25.049139,121.54733700000001,,台北市,松山區
5901010174,仁弘藥局,02-27136764,台北市松山區民生東路3段113巷25弄6號1樓,台北市松山區民有里7鄰民生東路三段113巷25弄6號,25.059485000000002,121.546586,,台北市,松山區
5901010192,益華藥局,02-27624898,台北市松山區民生東路5段138巷6號,台北市松山區介壽里1鄰民生東路五段138巷6號,25.058274,121.56154599999999,,台北市,松山區
5901010272,德靈藥局,02-27646998,台北市松山區富錦街548號,台北市松山區新益里6鄰富錦街548號,25.061775,121.566673,節期間2/4-2/10休息. .,台北市,松山區
5901024918,康祥藥局,02-27817891,台北市大安區忠孝東路4段216巷21號,台北市大安區車層里14鄰忠孝東路四段216巷21號,25.040254,121.553063,,台北市,大安區
5901024927,高特敦南藥局,092-0318305,台北市大安區信義路4段115號,台北市大安區德安里2鄰信義路四段115號,25.033472,121.548199,,台北市,大安區
5901090074,慈仁藥局,02-25572733,台北市大同區歸綏街261號1樓,台北市大同區大有里13鄰歸綏街261號,25.058322,121.51013,,台北市,大同區
5901090092,三省大藥局,02-25353536,台北市大同區民族西路303巷19號1樓,台北市大同區鄰江里10鄰民族西路303巷19號,25.069264999999998,121.510236,,台北市,大同區
5901090127,三銘大藥局,02-25583392,台北市大同區迪化街1段80號,台北市大同區永樂里18鄰迪化街一段80號,25.055808,121.50990900000001,,台北市,大同區
5901090154,柯藥局,02-25948515,台北市大同區重慶北路3段335巷6號,台北市大同區保安里7鄰重慶北路三段335巷6號,25.074519,121.514367,,台北市,大同區
5901090181,時春藥局,02-25597918,台北市大同區赤峰街4號,台北市大同區光能里16鄰赤峰街4號,25.053557,121.51911499999999,,台北市,大同區
5901090216,裕仁藥局,02-25910064,台北市大同區迪化街2段270號－1,台北市大同區鄰江里22鄰迪化街二段270號,25.070683,121.51153300000001,,台北市,大同區
5901090243,建祥藥局,02-25556476,台北市大同區寧夏路17號、17－1號,台北市大同區星明里6鄰寧夏路17號,25.05485,121.51504399999999,,台北市,大同區
5901090270,立生藥局,02-25925727,台北市大同區延平北路3段61號－3,台北市大同區隆和里10鄰延平北路三段61之2號,25.065721,121.51114299999999,,台北市,大同區
5901090289,正利民藥局,02-25924842,台北市大同區延平北路3段105號,台北市大同區國慶里17鄰延平北路三段105號,25.06806,121.511035,,台北市,大同區
5901090323,泰元藥局,02-25914592,台北市大同區哈密街91號,台北市大同區保安里3鄰哈密街91號,25.07303,121.514619,"以上營業時間僅供參考, 實際營業時間以現場為主",台北市,大同區
5901090369,保慶藥局,02-25538988,台北市大同區保安街21號,台北市大同區延平里1鄰保安街21號,25.059258,121.51294399999999,上午9時至晚間10時30分,台北市,大同區
5901091473,快安藥局,02-25561925,台北市大同區南京西路282、284號,台北市大同區玉泉里11鄰南京西路462號,25.053588,121.50765600000001,,台北市,大同區
5901091544,得意藥師藥局,02-25534294,台北市大同區延平北路2段229號,台北市大同區延平里5鄰延平北路二段229號,25.060289,121.511467,,台北市,大同區
5901091624,健康美藥局,02-25976707,台北市大同區民族西路165號,台北市大同區至聖里29鄰民族西路165號,25.068722,121.515522,,台北市,大同區
5901091688,宏泰藥師藥局,02-25957025,台北市大同區酒泉街131號,台北市大同區保安里1鄰酒泉街131號,25.072131,121.514477,,台北市,大同區
5901091759,儷安藥局,02-25578033,台北市大同區錦西街53巷16號,台北市大同區民權里15鄰錦西街53巷16號,25.060653,121.515832,,台北市,大同區
5901091820,富康藥局,02-25537782,台北市大同區延平北路2段126號,台北市大同區大有里4鄰延平北路二段126號,25.057334,121.511459,,台北市,大同區
5901091839,春鄰藥局,02-25492000,台北市大同區長安西路35號,台北市大同區建泰里1鄰長安西路35號,25.05036,121.519732,,台北市,大同區
5901091857,佳禾藥局,02-25953806,台北市大同區大龍街262號,台北市大同區至聖里26鄰大龍街262號,25.070609,121.515833,,台北市,大同區
5901091884,躍獅雙蓮藥局,02-25537551,台北市大同區涼州街4號,台北市大同區民權里10鄰涼州街4號,25.060776,121.514678,,台北市,大同區
5901091973,延平新聖安藥局,02-25923399,台北市大同區延平北路3段35號,台北市大同區隆和里10鄰延平北路三段35號,25.064747,121.511201,,台北市,大同區
5901091991,德芳藥局,02-25576869,台北市大同區民生西路91號,台北市大同區雙連里13鄰民生西路91號,25.057617999999998,121.519369,,台北市,大同區
5901092014,旭豐藥局,02-25853880,台北市大同區昌吉街96號,台北市大同區蓬萊里16鄰昌吉街96號,25.065824,121.515121,,台北市,大同區
5901092041,酒泉春天藥局,02-25977932,台北市大同區酒泉街94號、94號2樓,台北市大同區至聖里21鄰酒泉街94號,25.071934,121.514555,,台北市,大同區
5901092050,中興聯合藥局,02-25502952,台北市大同區鄭州路127號（實際營業地址：1樓）,台北市大同區玉泉里9鄰鄭州路127號,25.050354000000002,121.51078799999999,,台北市,大同區
5901092069,躍獅遠東藥局,02-25594835,台北市大同區南京西路374號（實際營業地址：1樓）,台北市大同區永樂里9鄰南京西路374號,25.053696,121.510636,,台北市,大同區
5901092078,大同民生藥局,02-25558886,台北市大同區民生西路128，130號,台北市大同區永樂里20鄰民生西路432號,25.056756,121.508478,,台北市,大同區
5901100057,百源堂大藥局,02-25364362,台北市中山區長安東路2段47－5號,台北市中山區興亞里13鄰長安東路二段47之5號,25.048572,121.532247,實際時間依個人情況而訂需以電話查詢,台北市,中山區
5901100066,名祥藥局,02-25036265,台北市中山區龍江路166號,台北市中山區朱馥里21鄰龍江路166號,25.055049,121.54028400000001,,台北市,中山區
5901100155,大信藥局,02-25719080,台北市中山區林森北路159巷6號,台北市中山區正義里15鄰林森北路159巷6號,25.051699,121.52554199999999,,台北市,中山區
5901100244,定好大藥局,02-25946788,台北市中山區農安街125巷34號,台北市中山區新庄里8鄰農安街125巷34號,25.065972,121.529758,,台北市,中山區
5901100333,明美藥局,02-25365419,台北市中山區長春路69號,台北市中山區中山里26鄰長春路69號,25.055022,121.526587,,台北市,中山區
5901100342,順泰藥局,02-25038916,台北市中山區錦州街266號,台北市中山區松江里5鄰錦州街266號,25.060253,121.53475,,台北市,中山區
5901100422,滿順藥局,02-25075283,台北市中山區伊通街54號1樓,台北市中山區朱園里8鄰伊通街54號,25.051448,121.534655,春節期間看診時段請電洽,台北市,中山區
5901100431,長生藥局,02-25816210,台北市中山區松江路362巷55號1樓,台北市中山區新生里2鄰松江路362巷55號,25.062067000000003,121.531314,,台北市,中山區
5901100440,優豐藥局,02-25602565,台北市中山區民生東路1段32號,台北市中山區中山里11鄰民生東路一段32號,25.057935,121.52422299999999,,台北市,中山區
5901100495,能康藥局,02-25429426,台北市中山區長春路46號,台北市中山區康樂里7鄰長春路46號,25.054818,121.52562900000001,,台北市,中山區
5901100628,貢玄藥局,02-25637847,台北市中山區錦州街207號,台北市中山區新生里11鄰錦州街207號,25.060394,121.53196299999999,,台北市,中山區
5901100664,阿里藥局,02-25020638,台北市中山區錦州街251號,台北市中山區松江里5鄰錦州街251號,25.060392999999998,121.534194,,台北市,中山區
5901100717,榮昌藥局,02-25964593,台北市中山區雙城街17－3號,台北市中山區恆安里11鄰雙城街17之3號,25.064631,121.52441499999999,,台北市,中山區
5901100735,華友藥局,02-25007159,台北市中山區龍江路356巷27號－1,台北市中山區行仁里15鄰龍江路356巷27號,25.066076000000002,121.53986200000001,,台北市,中山區
5901100771,良佑藥局,02-25916402,台北市中山區撫順街6－2號1樓,台北市中山區集英里20鄰撫順街6之2號,25.063669,121.52156699999999,,台北市,中山區
5901100799,立大藥局,02-25313844,台北市中山區吉林路144巷14號,台北市中山區中原里10鄰吉林路144巷14號,25.055984,121.529578,,台北市,中山區
5901100959,武璋大藥局,02-25072026,台北市中山區伊通街97號之2,台北市中山區中央里9鄰伊通街97之2號,25.053175,121.534894,,台北市,中山區
5901101072,長青藥局,02-25053160,台北市中山區興安街55號1樓,台北市中山區朱馥里27鄰興安街55號,25.056207,121.54188700000002,,台北市,中山區
5901101161,晏晟藥局,02-25851445,台北市中山區林森北路625號,台北市中山區圓山里2鄰林森北路625號,25.067034,121.52585900000001,,台北市,中山區
5901101205,大直藥局,02-25320522,台北市中山區北安路617號1樓,台北市中山區大直里18鄰北安路617號,25.082728,121.54883799999999,早上9點至晚上11點，農曆年節白天照常執業,台北市,中山區
5901101250,美日藥局,02-25631662,台北市中山區天津街66號1樓,台北市中山區正得里9鄰天津街66號,25.051364000000003,121.523274,春節停止服務{1/24至1/29}止共6天,台北市,中山區
5901101278,人人藥局,02-25630789,台北市中山區吉林路267號1樓,台北市中山區新生里2鄰吉林路267號,25.062089999999998,121.53039799999999,,台北市,中山區
5901101321,文德藥局,02-25181178,台北市中山區龍江路356巷19號1樓,台北市中山區行仁里15鄰龍江路356巷19號,25.066075,121.54008799999998,,台北市,中山區
5901101509,永直藥局,02-85098059,台北市中山區北安路595巷2弄6號,台北市中山區大直里25鄰北安路595巷2弄6號,25.081926,121.548295,,台北市,中山區
5901101536,展佑藥局,02-25232803,台北市中山區長春路146－1號,台北市中山區中吉里8鄰長春路146之1號,25.054728,121.53171100000002,,台北市,中山區
5901101607,蓁榛健康生活藥局,02-25099333,台北市中山區合江街100－2號1樓,台北市中山區江山里2鄰合江街100之2號,25.058454,121.53911000000001,,台北市,中山區
5901101625,中崙藥局,02-27114971,台北市中山區八德路2段307號,台北市中山區朱崙里16鄰八德路二段307號,25.047362,121.542608,,台北市,中山區
5901101652,祥泰藥局,02-25313097,台北市中山區林森北路136號,台北市中山區正得里16鄰林森北路136號,25.051419,121.52508700000001,,台北市,中山區
5901101796,得康藥局,02-25814889,台北市中山區林森北路405號,台北市中山區聚盛里17鄰林森北路405號,25.059432,121.525682,,台北市,中山區
5901101910,嘉恩藥局,02-25181418,台北市中山區錦州街321號,台北市中山區江寧里2鄰錦州街321號,25.060326,121.53850800000001,,台北市,中山區
5901101929,樂活苑藥局,02-25323296,台北市中山區北安路546號1樓,台北市中山區永安里9鄰北安路546號,25.08014,121.547952,,台北市,中山區
5901101992,大愛藥師藥局,02-25424723,台北市中山區吉林路255號1樓,台北市中山區新生里12鄰吉林路255號,25.061647,121.53039199999999,上午11時30分到晚上9點,台北市,中山區
5901102015,久大藥局,02-25111594,台北市中山區林森北路480號,台北市中山區聚葉里14鄰林森北路480號,25.061269,121.525478,,台北市,中山區
5901102060,專心藥局,02-25155847,台北市中山區伊通街112－2號,台北市中山區中央里4鄰伊通街112之2號,25.054257999999997,121.534725,早上11點半營業*(星期1-5),台北市,中山區
5901102408,康林藥局,02-25171867,台北市中山區興安街105號,台北市中山區龍洲里11鄰興安街105號,25.056166,121.54377,,台北市,中山區
5901102417,民生興安藥局,02-25018310,台北市中山區民生東路3段90－1號,台北市中山區龍洲里18鄰民生東路三段90之1號,25.057458999999998,121.54353799999998,,台北市,中山區
